"hgnc_symbol","BF_in_ptv","BF_in_misb","BF_in_misa","BF_cc_ptv","BF_cc_misb","BF_cc_misa","BF_dn_ptv","BF_dn_misb","BF_dn_misa"
"ARAP3",0.198513626748549,1,0.159813096671672,2.6083213115644,1,1.14671719503838,1.85906460500394,1,1
"ARCN1",1,1.01646359404801,0.737098780997405,1,1,1.14346279444325,1,1,1
"ARF6",1,0.811338593200887,0.906368589221292,1,0.847916207130143,1,1,1,1
"ARFGAP2",0.775697017088762,1,0.762117917178607,1.09054398502086,1,1.02380216245051,1,1,1
"ARFGEF2",0.0304191980283621,1,0.544170388964973,0.773374444467738,1,0.935701434382307,1,1,1.248136575358
"ARG1",0.846828752160995,1,1,1,1,1,1,1,1
"ARHGAP1",0.773523531169061,1,0.877498897013016,1,1,1.01134388257172,1,1,1
"ARHGAP24",0.681457034836762,1,1,1.35775037207133,1,1,1,1,1
"ARHGAP28",0.829953937594093,1,1,1.19112254285003,1,1,1,1,1
"ARHGAP29",0.123449615188757,1,1,0.498916025948455,1,1,1,1,1
"ARHGAP30",0.373686095692879,1,0.658373612483586,1,1,0.870172796497396,4.1042534279816,1,1
"ARHGAP31",0.466007481356026,1,0.359927731778714,0.932087643351742,1,1.12750635354735,1,1,1
"ARHGAP35",0.33974998720359,1,0.378355693923045,1.47568032929737,1,0.955097170342585,1,1,1.41171285042492
"ARHGAP39",0.359384168782465,0.172194499878172,0.19746965355861,1,1.28611226082066,0.984803460095864,2.57103693324192,1,1
"ARHGAP44",0.320147204185295,1.05687662710074,0.611934609970334,1,1,1.17476186573162,34.7264829661903,1,1
"ARHGAP9",0.717593789386194,0.482970857404454,0.825545156331203,0.849436752289963,1,1.13341905516374,1,1,1
"ARHGDIA",0.917090024980782,1,0.893802538187149,1,1,1.0504443695578,1,1,1
"ARHGEF1",0.503431478568991,0.128436076094684,0.540210549818213,5.37777257253349,1.10000770520601,0.978323460538707,1,1,1
"ARHGEF10",0.736719525753446,1,1,1.12198498986255,1,1,1,1,1
"ARHGEF16",0.881153213975448,1,0.83107820032939,1,1,0.968110721713194,1,1,1
"ARHGEF17",0.122460900509281,1,0.0488892434681258,2.2006352830239,1,1.28313268144644,1.89578829965926,1,1
"ARHGEF18",0.308918639697359,0.106165274370882,0.288486835584164,1,1,1.04973844318912,15.5317893881003,1,1
"ARHGEF2",0.398238726929862,0.108260741566353,0.541162090452351,1.35252105826036,1.9475738375236,1.38595047592391,25.8206867750448,61.8097002257127,1.7268903403715
"ARHGEF28",0.613942494965979,1,1,0.477698488744345,1,1,1,1,1
"ARHGEF37",0.953383067356408,1,1,1.10644991972392,1,1,1,1,1
"ARHGEF38",0.595956394775049,1,1,0.839867993695539,1,1,1,1,1
"ARID1A",0.139310181500049,1,0.442074431319868,0.389636593709593,1,0.947682742125862,15.5982632684257,1,1
"ARID1B",0.197692435556326,0.358170110577467,0.163119790244923,2.31691051334837,1,1.13473970313881,23658049204.8987,1.66879480430885,221.247178852083
"ARID2",1,0.0268756515852114,0.588671242577948,1,1.73052696728455,1.01134077548694,1,821.59938930817,1
"ARID3B",1,1,0.690861989027704,1,1,1.33061495555701,1,1,1
"ARID5B",0.596278567378767,0.148351017752622,0.383643058460613,1.58557696000313,1.29333077073438,1.12918259336637,4.78909870293999,1,1
"ARIH1",1,0.852417479427376,0.855749102118576,1.56110028588786,1.80116061489601,0.971072744568092,4.43508327708802,7.84331029517759,1
"ARL13B",1.00556264628109,1,1,1.14846924706746,1,1,1,1,1
"ARL16",1,1,1,1,1,1,1,1,1
"ARL2",1.01588179086077,1,0.851759149289331,1,1,1,1,1,1
"ARL2BP",1,1,0.953039284757122,1,1,0.969035066309563,1,1,1
"ARL3",0.992681968729051,1,0.978578258435021,1,1,1.03755602509648,1,1,1
"ARL4A",1,1,0.932062370184016,1,1,1.03214331993007,1,1,1.40723686087323
"ARL6",1.03025399563234,1,1,1,1,1,1,1,1
"ARL6IP1",1.1353007800379,1,0.848254291597005,1.29326576168714,1,1.02210469759133,1,1,1
"ARL6IP6",0.980424889587459,1,0.877864070595576,0.941189807863923,1,1,1,1,1
"ARMC10",1,0.950715180355725,0.918986154630109,0.981239700274554,0.844750109624167,1,1,1,1
"ARMC5",0.397901093520067,1,0.276341465822273,1.46561154849949,1,1.20805563158878,1,1,1
"ARMC9",1.01405505303472,1,0.797588526504856,0.998850426236737,1,1.04277483781397,1,1,1
"ARMS2",1,1,0.986020123442629,1,1,1,1,1,1
"ARNT",1,0.110083384939986,0.667084181152951,1,0.955554577318817,0.896468201534069,1,1,1
"ARNT2",0.518567581830963,2.90325071343422,0.612698704903378,1,0.83389738008498,1.09024171840288,1,1,1
"ARPC1B",0.7053064090985,1,0.537879083706068,1,1,1.14174841602554,1,1,1
"ARPC4",1,0.698385606308958,0.911076175947047,1,1.34641204884318,1.01634552669035,1,1,1
"ARRB1",0.60107005191046,0.410968623616914,0.620846679145598,0.597555838952867,0.840840230394787,1.14434508404613,1,1,4.13374292506512
"ARRB2",0.220980723255342,0.00571919773996727,0.647848217895327,0.666385930608227,0.59975391347992,1.01790835250422,1,1,1.01559987198212
"ARSA",1,1,1,1,1,1,1,1,1
"ARSB",0.965609390302539,1,0.683057090482338,0.897773832327389,1,0.97405536225389,1,1,1
"ARSG",1,1,0.723263893399439,0.970380553018231,1,1.08893711830703,1,1,1
"ARSI",1,1,0.582417302556637,1,1,0.959138099721745,1,1,1
"ARSK",0.978308289119272,1,1,1.02807701664399,1,1,1,1,1
"ARV1",1,1,1,1,1,1,1,1,1
"ARVCF",0.620575201662754,1,1,1.20902400528551,1,1,1.10388675681082,1,1
"ASAH1",1,1,1,1.00182005367671,1,1,1,1,1
"ASAH2B",1,1,1,1,1,1,1,1,1
"ASB10",1,1,1,1,1,1,1,1,1
"ASB3",0.909518731968708,1,1,0.649378324829046,1,1,1,1,1
"ASB6",0.986043666000716,1,0.381757677393885,0.892279673892436,1,1.10533242254807,1,1,1
"ASCC1",1,1,1,1,1,1,1,1,1
"ASCC3",0.0360813867762334,1,0.478533470480773,1.16472939145329,1,0.900831375033294,1,1,1
"ASCL1",1,1.06354827341411,0.807049200664528,1,1,0.983155893313565,1,1,1
"ASCL3",1,1,1,1,1,1,1,1,1
"ASCL4",1,1,0.972497792414961,1,1,0.978919594318527,1,1,1
"ASH1L",0.0723774031244696,0.451479738955906,0.3282803713269,0.934030558711791,1.39785523805686,1.04650533714138,1933134880805485312,1.88030477659606,1
"ASIC1",0.455179295230329,0.711200824496648,0.509428832472814,0.599570485768402,1.12094273589498,1.16003159287745,3.61757963971776,1,1
"ASIC2",0.926521723384374,1.12189418074901,0.542509479596759,1,1,0.998126335352814,1,1,1
"ASL",0.798334649671069,1,0.809684545323585,0.810472493745051,1,0.980327702989994,1,1,1
"ASNS",0.885854539775532,1,0.860956121125433,1.28405989524244,1,0.92638663463572,1.44737860034216,1,1
"ASPA",0.994864950787723,1,1,1.07700785215507,1,1,1,1,1
"ASPH",0.620198606674809,1,1,0.944406484709802,1,1,1.04295941015148,1,1
"ASPM",0.0373888687249343,1,1,0.419801168457394,1,1,1,1,1
"ASRGL1",1,1,0.890228945110913,1,1,1,1,1,1
"ASS1",0.881003679558584,1,0.740241017738979,0.939420240581479,1,1.04622262638421,1,1,1
"ASTN1",0.555980541142154,0.0518229725816107,0.540587756659365,0.491806557890979,1.10744824075821,1.05036243029409,1,1,1
"ASTN2",0.263261227718686,0.412117042404449,0.603579551002432,0.337217325284078,1,1,1,1,1
"ASXL1",0.548957886421468,0.351723281100172,0.384809062629685,0.804446682801079,1,1.09115807597865,1.0117525724011,1,1
"ASXL2",0.23619678185725,0.210054796202727,1,1,1,1,3.6069040182374,1,1
"ASXL3",0.317445555294928,1,1,5.50138161930085,1,1,919468947680.376,1,1
"ATAD3A",0.877367187679997,0.539734777940217,0.602082028987324,0.845813908033959,0.707640650283248,0.977915469379641,1,1,1
"ATCAY",0.629886598712892,1,0.480355059077022,1,1,1.05131789504788,1,1,1
"ATF4",1,1,1,1,1,1,1,1,1
"ATF5",0.935027100209681,1,1,1.29792356841922,1,1,1,1,1
"ATF6",0.474928399119383,1,1,1.31235835359516,1,1,1,1,1
"ATF7",0.903884231368547,0.431780724796104,0.820645760427909,1,4.49519724712122,1.01675734654931,1,1,1
"ATF7IP2",0.656235200282213,1,1,0.675011003361268,1,1,1,1,1
"ATG4D",0.56632862722901,1,0.847237837451006,0.48030704500868,1,0.897221758007312,1,1,1
"ATG5",1,1,0.948807430231778,1,1,0.992180659595246,1,1,1
"ATG7",0.72964514821652,1,0.912239735008548,1.05889325728802,1,0.946224957341155,1,1,1
"ATIC",1,1,1,1,1,1,1,1,1
"ATL1",0.797968917351459,1,0.764414282454705,1,1,1.08515641948687,1,1,1
"ATL3",0.855697908910968,1,0.879705297271756,1.06490243360831,1,0.963531554152764,1,1,1.06028357364427
"ATM",0.0439710214971903,1,1,2.84182023720874,1,1,1,1,1
"ATN1",0.302194529374188,0.00101382068119234,0.521307154541713,1,1.98828521343442,0.994251930829646,3.79670530069505,1,1
"ATOH1",1,1,0.443976171695898,1,1,1.04702988600827,1,1,1
"ATOH7",1,1.34758353860495,1.03312561171659,1,1,1,1,1,1
"ATOX1",1,1,1,1,1,1,1,1,1
"ATP10A",0.248033975706809,0.313726085618204,0.507835599823519,0.679647997834636,0.933211336612304,0.943217020312287,1,1,1
"ATP11A",0.242549728648069,1,0.492992546229423,0.700999330413549,1,1.03156120999083,1,1,1
"ATP13A1",0.259074471730182,1,0.613809115405665,1.38605709544957,1,1.01417043574015,1,1,1
"ATP13A2",0.127632289505715,1,0.340900569631411,1,1,0.939302425281107,1,1,1
"ATP1A1",1,0.61631716294609,0.579695094335835,0.933464199196973,0.683348709950258,1.05314297021445,3.54876657083635,5.59099238913632,1
"ATP1A2",0.790965901095393,0.155697600166129,0.790337269831507,0.630381751436646,1.27617365535316,0.953619333815987,1,1,1
"ATP1A3",0.393801572186368,0.0444511379858616,0.566282123117665,0.496424476142671,8.77610186878288,0.983206059612389,1,22759.4186255533,1.57009631933974
"ATP2A1",0.523822143539667,1,0.296767051042929,0.756269018423038,1,0.995407662865159,1,1,7.97583030175786
"ATP2A2",0.295095585536114,0.816240222231362,0.42823147967507,1,0.80816151341681,0.968276410925473,1,5.37697643647623,1
"ATP2B1",1,0.0439143417618416,0.465486064768728,1.44982516853024,2.72256619391615,0.959999072242135,1,1,1
"ATP2B2",0.819490010163495,0.158729536032874,0.375155858931848,1,4.09062373086003,1.14936271368741,1,8708940.0117636,1
"ATP2B4",1,0.130301451061286,0.242658073246477,0.994063177223642,1,0.97894629039396,1,1,1.82739425585263
"ATP4A",0.778222579032235,0.0365209626212319,0.284815323165868,0.495654789607626,6.61196583271122,0.960218122418075,1,4.1218260717623,1
"ATP5F1A",0.485576006523822,0.469294627836974,0.815472703142786,0.568740501678174,0.838271283511026,0.911331994399617,1,1,1
"ATP5F1D",1,1,0.933142821054998,1,1,0.980224742314714,1,1,1
"ATP5F1E",1,1,1,1,1,1,1,1,1
"ATP5ME",1,1,1,1,1,1,1,1,1
"ATP5MG",1,1,1,1,1,1,1,1,1
"ATP5MK",1,1,1,1,1,1,1,1,1
"ATP6V0A1",0.468792216700725,0.043824261997105,0.420878509700914,0.954566421040498,2.80400258259933,1.07387688503449,1,1,1
"ATP6V0A2",0.771029448406298,1,1,1.6881105364184,1,1,1,1,1
"ATP6V0A4",0.993763834472594,1,0.776584659294276,0.907487782557516,1,0.929508102316679,1,1,1
"ATP6V0C",1,0.68838762841667,0.962004601095976,1,1.5557308655368,1,1,1,1
"ATP6V0E1",0.97772114014377,1,1.01585314630556,1,1,1,1,1,1
"ATP6V1A",1,0.707550043001858,0.73398126832931,1,0.839513340777453,1.01109210654874,1,8.098372476754,1
"ATP6V1B1",0.921708732454195,1,0.575721504617496,0.823736981672124,1,1.22250780680466,1,1,1
"ATP6V1B2",0.617260507526098,0.514838413064375,0.769444330670664,1,1.7841215562742,0.953233002176104,1,1,1
"ATP6V1C1",0.637398176486152,1,0.835844049848827,1,1,0.978200319117446,1,1,1
"ATP6V1E1",0.69159492979814,1,0.957117004906311,1,1,0.954002779624888,1,1,1
"ATP7B",1,1,1,1,1,1,1,1,1
"ATP8A1",0.502303773000594,1,0.446604093480971,0.605602961055953,1,1.07619637824742,2.07032360205253,1,1
"ATP8A2",0.428667913081778,1.1171553903226,0.635800477703186,2.28500496967994,1,1.27288155371265,1,1,1
"ATP8B1",0.491319886230207,1,0.385969204405718,1.18878411668408,1,1.00171211803392,1.55563626233474,1,1.78097353790765
"ATP8B4",0.921279895172306,1,1,1.0184172221962,1,1,1,1,1
"ATP9A",0.314746273094461,0.103798470263362,0.49439251962305,1.35630094332025,1.09838024737179,0.980833995877336,2.57675061374996,4.35645678475533,1
"ATP9B",0.282222139785279,1,0.658933196385648,0.85802391714211,1,0.995147406140122,1.23533243358482,1,1
"ATPAF2",1,1,0.66310079104001,1,1,0.99903720301497,1,1,1
"ATR",0.0540156741463296,0.827844561710399,0.232246924047518,1.83239978840108,0.80011260277489,0.818052220273388,1.24452444560626,1,1
"ATRIP",0.273451450320219,1,0.655492942952549,1,1,1.03101034506467,1,1,1
"ATXN1",0.811263505216063,1,0.627118606360187,1,1,1.10122379956189,1,1,1
"ATXN10",0.761109551695836,1,1,1.34060667402254,1,1,1,1,1
"ATXN2",0.494864778395477,1,0.477767233108035,1.38929469834986,1,1.04180239005261,1,1,1
"ATXN3",0.799164640127173,1,0.893582420138659,1.80831223915741,1,1,1,1,1
"ATXN7",1,0.267811596798332,0.455597229815523,1,1.31240151691541,0.966891336045641,1,1,1
"ATXN7L3B",1,1,0.951250476260493,1,1,1,1,1,1.46418148804979
"AUH",0.90530321098304,1,0.748674177178867,0.893360397515664,1,1.26256067113913,1,1,1
"AUTS2",0.701777013795793,0.610557550630072,0.185193809861329,2.60749455893484,1,1.10226533559874,56.3878749821967,1,1
"AVP",1,1,0.974208567137616,1,1,0.980018860254458,1,1,1
"AXIN1",0.502811112153268,1,0.435244481129201,1,1,1.0164981292588,1,1,1
"AXIN2",0.916221834879686,1,1,1,1,1,3.24262322568711,1,1
"AXL",0.814867194648881,1,0.550555181289499,0.621916309959409,1,1.00245168624121,2.63592159109403,1,1
"AZIN1",0.860034613856398,1,0.501453440096456,1,1,0.984632139061823,1,1,1
"B3GALNT2",0.41035334742838,1,0.884632494575604,0.781568150475348,1,0.962375692838375,1,1,1
"B3GALT1",0.917716200295446,1,0.869143800648366,1.07894353152132,1,1.16376210361661,1,1,1
"B3GALT6",1,0.0221741939965264,0.356632108547316,1,1,1,1,1,1
"B3GAT1",1,0.0849435354510362,0.784642031495613,0.778855814258693,1.3296129570289,0.965786583396857,1,1,1
"B3GAT3",1,1,0.790484296528692,1,1,0.919680902525831,1,1,1
"B3GLCT",1,1,0.845824972162548,1,1,0.977393251863495,1,1,1
"B3GNT2",0.943665012015716,1,0.940281674373634,1,1,0.984159499411275,1,1,1
"B3GNT4",1,1,1,1,1,1,1,1,1
"B4GALNT1",0.803193050648572,0.309966261900136,0.738708152196439,0.848089940371557,1.32254479795816,1.03107222451806,1,6.71308623996715,1
"B4GALT1",0.728494811066094,1,0.663461089135133,1.36429280049261,1,1.00655418802415,1,1,1
"B4GALT7",1.00372813157613,1,1,1.03110199985853,1,1,1,1,1
"B4GAT1",0.959471536950817,0.00103408601797273,0.77116731965403,1,1,0.943554046001524,1,1,1
"B9D1",1.07131100602242,1,1,1.13387907979109,1,1,1,1,1
"B9D2",1,1,0.950984884340737,1,1,1.00084359045397,1,1,1
"BAALC",1,1,1,1,1,1,1,1,1
"BAAT",1,1,1,1,1,1,1,1,1
"BAG3",1,1,1,1,1,1,1,1,1
"BAG5",1,1,0.862709414981614,1.00510308536013,1,1,1,1,1
"BAIAP2L2",0.987737734014328,1,0.815413892258991,0.985032598370314,1,0.956789405603878,1,1,1
"BAMBI",1,1,1,1,1,1,1,1,1
"BANF1",1,1,0.983338721877176,1,1.15368632582629,0.983890783390072,1,1,1
"BANK1",0.695942842975604,1,1,0.761975308665381,1,1,1,1,1
"BAP1",0.484744573654429,0.173122689518518,0.596269582593815,1.59278133282507,1.5269468839602,1.15803152137938,1,1,1
"BARX1",1.0215586560152,0.00984689944869585,1.05845526875709,1,1,1,1,1,1
"BATF3",1,1,0.919350677440532,1,1,1.00234037923758,1,1,1
"BAZ1A",0.187803188387556,0.285428334956035,0.45368299890236,1,1.29976759439874,0.797837906402226,1.65172999084931,1,1.64420231253693
"BAZ1B",0.20042273327425,0.379564462853192,0.580880368326289,1.32646471298156,1.5022796570941,1.31283458209287,2.20376495985964,4.15147998309857,1
"BAZ2B",0.0412852060188733,0.59626410830784,0.533766772912541,3.67895460485272,1.09765373419282,0.910673093781213,1.56642368581181,1,1.03650561681579
"BBOX1",1,1,1,1,1,1,1,1,1
"BBS1",0.970433749979993,1,1,0.934273815667204,1,1,1,1,1
"BBS10",1,1,1,1,1,1,1,1,1
"BBS12",0.976371814499721,1,1,0.807714097299643,1,1,1,1,1
"BBS2",1.00828232182798,1,0.790047877839836,1.08780334541776,1,0.964049254983913,1,1,1
"BBS4",1,1,1,1.00019651429563,1,1,1,1,1
"BBS5",0.917146600124156,1,0.74912040010503,0.910631710235054,1,0.935137205413541,1,1,1
"BBS7",1.02315186352401,1,1,1.07632034457448,1,1,1,1,1
"BBS9",0.854928780880614,1,1,0.964047676092281,1,1,1,1,1
"BBX",0.157256237901286,1,1,1.75659317316486,1,1,2.88139894623319,1,1
"BCAS3",0.265509047152439,1,0.273077873609145,2.21570296668195,1,0.927312973142149,1,1,1
"BCAS4",1,1,0.879972300302473,1,1,0.965841646532996,1,1,1
"BCAT1",0.864053987604071,1,1,1.00236270126014,1,1,4.51648073871658,1,1
"BCHE",1,1,1,1,1,1,1,1,1
"BCKDHA",0.981837073221598,0.0438740957893265,0.672474200009806,1.00141806781614,0.716142989663435,0.946679379041545,1,1,1
"BCKDHB",0.965251729484963,1,1,1.09303575691411,1,1,1,1,1
"BCKDK",0.973524153638558,1,0.69871830582964,1.09201838609756,0.970027576178886,1.07227004977702,1,1,1
"BCL10",0.934830058179027,1.10262709476266,0.985899761448492,1,1.34585398808229,1.06689383810029,1,1,1
"BCL11A",1,1,1,1,1,1,4.54757700187465,1,1
"BCL11B",1,0.116105145054504,0.433430613714212,1.62049364332564,1.29030834846242,1.02496713413788,1,1,1.36617283329346
"BCL2L13",1,1,1,1,1,1,1,1,1
"BCL7B",1,1,0.973963400941233,0.823441021855879,1,1.03582013342384,1,1,1
"BCL7C",1.12639449137878,1.31080828377062,0.898256569764316,1,1,1.01463294240752,1,1,1
"BCO1",1,1,1,1.00113665034347,1,1,1,1,1
"BCR",0.326093963344547,1,0.369936076224243,1,0.80860782113471,0.880305421208437,1,1,23.3291385887514
"BCS1L",1,1,0.554345153857996,1,1,1.13503936446079,1,1,1
"BDNF",1,1,0.876631580468312,1,1,1.12988741579567,1,1,1
"BDP1",0.312453919302103,1,1,1.07273792147717,1,1,4.21868276295658,1,1
"BECN1",0.420657413060038,1,0.802868492725979,0.750529505512486,1,1.19703135220745,1,1,1
"BEND7",1,1,1,0.665288225157433,1,1,1,1,1
"BEST1",1,1,0.613674859231089,1,1,0.932525421772361,1,1,1
"BET1",1,1,1,1,1,1,1,1,1
"BFAR",0.997883085954285,1,1,1.1613489862722,1,1,1,1,1
"BFSP1",0.99861981883497,0.609438953766184,0.793847618983243,1.04212104374662,1,1,1,1,1
"BFSP2",0.92981293732878,1,1,0.961174625286115,1,1,1,1,1
"BGLAP",1,1,0.848472560086749,1,1,0.96929681292058,1,1,1
"BICD1",0.681516558273167,1,0.416899037861618,1,1,1.19222405675381,1,1,1
"BICD2",1,0.825507449442347,0.637039424868985,0.603451264509387,1,1.15412541779748,1,1,1
"BICRA",1,0.578652476848293,0.167779405424614,1,1,0.932021716232738,1,1,1
"BIN1",0.453345771317585,0.439359169486745,0.68650704220693,0.609554935455075,2.40282675480629,0.992046609713111,3.42937719994447,1,1
"BIN3",1,1,1,1,1,1,1,1,1
"BIRC2",0.28051569587302,1,0.846634095749543,1,1,1,1,1,1
"BIRC3",0.630077590137134,1,0.836283806699742,1.12865753906269,1,0.921620248590129,1,1,1
"BLK",1,1,1,0.991440886595409,1,1,1,1,1
"BLM",0.40389911779397,1,1,0.776492211820836,1,1,1,1,1
"BLNK",0.370021134757921,1,0.915678388555802,1,1,1.03237564565702,1,1,1
"BLOC1S3",1,0.0150156611134787,0.730305317649543,1,1,1,1,1,1
"BLOC1S5",1,1,1,1,1,1,1,1,1
"BLOC1S6",1,1,0.974044972954178,1,1,1.05281749899527,1,1,1
"BLTP1",0.0176245367539019,0.356447203233492,0.107651857743669,0.377898367245474,0.87303308131665,1.37664376967627,1,1,1
"BLTP3A",0.230009940085802,1,1,1.16565443017472,1,1,1,1,1
"BMP1",0.316779279562041,1,0.268120362389458,0.444053978398204,1,0.947623168896263,1,1,1
"BMP2",1,1,0.532822604498594,1,1,1.06925288523299,1,1,1
"BMP4",1,1,0.820321775951157,1,1,0.875668520171139,1,1,1
"BMP6",0.547059333932309,1,1,1,1,1,1,1,1
"BMP7",1,0.529880669235714,0.455888152445422,1,1,1.09305894759201,1,7.53354189704097,1
"BMPR1A",1,0.994714602390213,0.867867039345156,1,1.31716476583709,1,1,1,1
"BMPR1B",0.991940386320537,0.757316908130827,1,1,0.963320129277736,1,1,1,1
"BMS1",0.319765027284604,1.12755906379054,0.741091778059272,0.505305658470028,1,0.928445993528169,1,1,1
"BNC1",0.521049792155602,0.418596022795016,0.863275749503513,0.615406099152198,1.31473534746037,0.987354151344347,1,1,1
"BNC2",0.370895663704508,1.52592541891982,0.787186758021182,1.02963806767886,1,1,1,1,1
"BNIP3",1,1,0.82999179930219,1,1,1.00143242112724,1,1,1
"BNIP3L",0.997501105074243,1,0.915951375984107,1,1,1,1,1,1
"BOC",0.657984744245835,1,0.567822251514004,0.317701701487125,1,0.961336531216341,1,1,1
"BOD1L1",0.0769275113707571,0.520946406180426,0.481742301320386,0.947015722307052,0.666928893136269,1,1,1,1
"BOLA3",0.984147177916963,1,0.769413345771704,1.06003870676578,1,1,1,1,1
"BPIFB3",1,1,1,1,1,1,1,1,1
"BPIFB4",0.999999999999999,1,1,1,1,1,1,1,1
"BPNT2",1.16784491775093,1,0.59012293627577,1.73880294292687,1,1.00794457339429,1,1,1
"BPTF",0.062267878475193,0.100086063539183,0.147150756874299,0.601510075982768,1.95627981810711,1.14369293996345,1,1,1
"BRAF",0.331224128373535,0.398449898892301,0.643213981644753,1,3.1798562528689,0.936336139502045,1,1,3.14115780954849
"BRAT1",0.721788293569059,1,1,1.03980963648032,1,1,1,1,1
"BRCA1",0.685434005583146,1,1,1.03532684268512,1,1,1,1,1
"BRCA2",0.260677827111529,1,1,1.1593570517348,1,1,1,1,1
"BRD2",0.786437750085691,1,1,1,1,1,1,1,1
"BRD4",1,0.443805914872971,0.485177843708426,1,1,1.03353194067752,2.59270537405367,1,5.32572977597487
"BRD7",1,1,1,1,1,1,1,1,1
"BRD9",0.587263831714386,1,0.546995981679263,1,1,0.91852795416358,1,1,1
"BRF1",0.552666208067509,0.174734349205038,0.640043465089084,1.38820973742396,1,0.968808203847091,1.87617460648511,1,1
"BRINP1",1,1,0.223444584601217,2.87466106723874,1,0.997338993496648,1,1,1
"BRIP1",0.39756828327072,1,1,1.20163506247917,1,1,1,1,1
"BRPF1",0.537254955527685,0.0418776994782714,0.362023166438345,1,1.05534893386799,1.26625260998337,1,3.8669787693741,1
"BRSK2",0.49520251826392,0.0325827023130117,0.552051221630726,1.53701655811567,0.704852219160745,0.984454798853264,3217881.19176353,72.2619990762203,1
"BSCL2",0.907480832876747,1,1,1.08335198588561,1,1,1,1,1
"BSDC1",0.566403926411443,1,0.89555109230984,1,1,1,14.5322110840421,1,1
"BSG",0.875879684622725,1,1,1,1,1,1,1,1
"BSND",1,1,1,1,1,1,1,1,1
"BTAF1",0.121053238028701,0.318634916140457,0.335745337050463,1.15314126456819,0.595012727420883,1.16667820381745,1,1,1.43629231052829
"BTBD10",1,0.644341775714561,0.963270319636285,1.38172406489086,1.14129532035616,1.02632450897751,1,3262.32128108457,1
"BTBD16",0.999999999999999,1,1,1,1,1,1,1,1
"BTBD3",0.691012254500757,1,0.658346673880897,1,1,1.09398751014768,1,1,1
"BTD",1,1,1,1,1,1,1,1,1
"BTG3",0.977421581924249,7.78946038364997,0.858566015737275,1,1,0.980624865400961,1,1,1
"BTNL2",1,1,0.410205830537164,1,1,0.977393251863495,1,1,1
"BTRC",0.492887316614251,1,0.79167108039932,1,1,1.06196534109612,15.2184463565978,1,1
"BUB1",0.394248429583116,1,1,0.651910922691536,1,1,1,1,1
"BUB1B",0.177619460935435,1,0.797272282422615,1.85054115474234,1,1,1,1,1
"BUB3",0.837928866577518,0.809722797005739,0.847576644170855,1,0.72189164513968,1.02817406461083,1,1,1.14446261117741
